rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
217,Marshall,Marshall,-0.377787003712154,-2.6523829599447,-3.03016996365685,10.5409481034905,44.6148495121105,194,244,73.5024630926667,5,248,10,21,#FBFCFD,#E1ECF6,#E9F1F8,#FFD1BE,#F7B790,Marshall performs at a similar level against both good and bad teams.,Marshall plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
218,Long Island,Long Island,-1.53094267676906,-1.55870335929618,-3.08964603606523,-46.0478567866457,18.5113872679254,219,222,73.1248746013333,13,18,15,14,#F0F5FA,#EDF4F9,#E9F1F8,#4776B4,#F2D3A9,Long Island plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Long Island performs at a similar level regardless of the pace of the game.
219,La Salle,La Salle,-2.61258620895347,-0.477062499008347,-3.08964870796181,-7.81372197361688,-37.3761904883898,245,194,69.0259328780201,161,247,11,19,#E5EFF7,#F9FBFD,#E9F1F8,#D7E9DA,#ACC4C1,La Salle performs at a similar level against both good and bad teams.,La Salle plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
220,Pittsburgh,Pittsburgh,-3.01237215217794,-0.0772808977501462,-3.08965304992808,31.3787892150844,23.1698858810359,252,180,65.5551201146667,336,210,11,21,#E1ECF6,#FEFEFE,#E9F1F8,#ED7780,#F3CEA5,Pittsburgh plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Pittsburgh performs at a similar level regardless of the pace of the game.
221,Mount St. Mary's,Mount St. Mary's,-4.18803852971882,1.09838165111474,-3.08965687860408,-49.6055261947676,-64.7336698783832,269,153,65.4342818293333,338,69,13,16,#D6E5F3,#FFF8EF,#E9F1F8,#396CAF,#7BABC6,Mount St. Mary's plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Mount St. Mary's plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
222,California Baptist,California Baptist,-2.22145655708822,-1.20303864068145,-3.42449519776967,-6.38992843853767,33.3638473563772,239,213,68.8410654420327,172,192,15,16,#E9F1F8,#F1F6FB,#E6F0F8,#DEEDDB,#F5C39B,California Baptist performs at a similar level against both good and bad teams.,California Baptist plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
223,George Washington,George Washington,-2.30870976494342,-1.25631664623335,-3.56502641117676,-12.9430252959584,-39.0347349999074,240,214,70.59985495926,72,227,12,18,#E8F1F8,#F0F6FA,#E6EFF7,#BDDBD7,#A9C3C2,George Washington plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,George Washington plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
224,Penn,Penn,1.85600319390725,-5.45457237118204,-3.59856917727479,-4.69184614334468,14.0116230954891,145,304,69.2162787581075,143,128,12,16,#FFF4E7,#C1D8ED,#E5EFF7,#E7F1DC,#F1D7AE,Penn performs at a similar level against both good and bad teams.,Penn performs at a similar level regardless of the pace of the game.
225,Missouri-Kansas City,Missouri-Kansas City,-2.33802545473413,-1.26251812980876,-3.60054358454289,9.55962336306831,-36.9996735611492,241,215,68.6235985803937,186,334,15,12,#E8F1F8,#F0F6FA,#E5EFF7,#FFD5C1,#ACC5C1,Missouri-Kansas City performs at a similar level against both good and bad teams.,Missouri-Kansas City plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
226,Marist,Marist,-2.86930607852379,-0.743693387759595,-3.61299946628338,17.2279558208742,6.21735670303103,250,201,67.9545830757582,231,127,14,16,#E3EDF6,#F6F9FC,#E5EFF7,#FFB4A9,#F0E0B5,Marist plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Marist performs at a similar level regardless of the pace of the game.
227,UMass Lowell,UMass Lowell,-3.55832402297375,-0.260146591268057,-3.8184706142418,47.9410928025977,-12.0898167587468,255,188,68.7373074132847,181,321,12,16,#DCE9F5,#FCFDFE,#E4EEF7,#C63457,#D9DBBD,UMass Lowell plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UMass Lowell performs at a similar level regardless of the pace of the game.
228,Dartmouth,Dartmouth,-4.85711932467751,0.928161677930437,-3.92895764674707,-34.5977686036922,50.493425426068,283,158,66.6458425589593,297,87,8,16,#D0E1F1,#FFF9F1,#E3EDF7,#6C9AC2,#F8B08A,Dartmouth plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Dartmouth plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
229,UMBC,UMBC,1.03356448417444,-4.97236585144489,-3.93880136727045,-99.009900990099,42.6762355346775,163,293,69.7137235888358,112,37,17,14,#FFF9F1,#C6DCEE,#E3EDF7,#00429D,#F7B991,UMBC plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,UMBC plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
230,San Diego,San Diego,-5.07515492365836,1.11557334080993,-3.95958158284843,-17.5101586754522,40.3225843678531,289,152,67.3999200100461,256,222,14,16,#CDE0F0,#FFF8EF,#E3EDF6,#A6CED4,#F6BB94,San Diego plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,San Diego plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
231,Montana,Montana,-1.68967481286365,-2.27827923570562,-3.96795404856928,-1.18509577868474,72.7413203887639,222,232,67.221891476096,264,14,15,14,#EEF4FA,#E5EFF7,#E3EDF6,#F8FBDF,#FC9874,Montana performs at a similar level against both good and bad teams.,Montana plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
232,Quinnipiac,Quinnipiac,0.0413101996789712,-4.06232225043777,-4.0210120507588,-7.62706674522609,-47.0840135652104,185,272,69.9565845713137,99,327,13,17,#FFFEFE,#D1E2F1,#E2EDF6,#D8E9DA,#9ABBC3,Quinnipiac performs at a similar level against both good and bad teams.,Quinnipiac plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
233,Stony Brook,Stony Brook,1.37694083825995,-5.40729131872596,-4.03035048046601,-22.8681343489637,34.4461780825041,160,301,69.5457517752685,124,63,17,13,#FFF7ED,#C2D9ED,#E2EDF6,#8EBFD0,#F5C29A,Stony Brook plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Stony Brook plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
234,UT Arlington,UT Arlington,-5.22191601448593,1.11914678727493,-4.10276922721099,16.2567942814517,-1.84816810785625,294,151,67.6063667548813,247,139,9,18,#CCDFF0,#FFF8EF,#E2EDF6,#FFB8AC,#EBE5BC,UT Arlington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UT Arlington performs at a similar level regardless of the pace of the game.
235,Eastern Kentucky,Eastern Kentucky,-0.00888337864789862,-4.11363726110863,-4.12252063975653,34.4043887541872,-40.0923507046275,186,274,72.0142701761333,27,27,9,18,#FEFEFE,#D0E2F1,#E2EDF6,#E86A78,#A7C2C2,Eastern Kentucky plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Eastern Kentucky plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
236,James Madison,James Madison,0.538759126212769,-4.66751823705101,-4.12875911083824,-3.6232027801889,9.33082490131146,177,287,70.406959882836,80,240,14,13,#FFFBF8,#CADEEF,#E2EDF6,#ECF4DD,#F0DCB2,James Madison performs at a similar level against both good and bad teams.,James Madison performs at a similar level regardless of the pace of the game.
237,Miami (Ohio),Miami (Ohio),2.39168202224179,-6.52792318818945,-4.13624116594766,14.7370913745792,65.5456693713628,126,318,69.0481683529087,159,260,11,18,#FFF1E0,#B5D1E9,#E2EDF6,#FFBFB1,#FBA07B,Miami (Ohio) plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Miami (Ohio) plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
238,New Hampshire,New Hampshire,-0.136844115757937,-4.0572703749227,-4.19411449068064,-2.56528344633206,12.2065470601515,189,271,64.2715947773333,350,302,13,13,#FDFEFE,#D1E2F1,#E1ECF6,#F1F7DE,#F1D9AF,New Hampshire performs at a similar level against both good and bad teams.,New Hampshire performs at a similar level regardless of the pace of the game.
239,Siena,Siena,-3.56078933368286,-0.640807212107204,-4.20159654579006,26.3761684358234,51.0983362452075,256,199,67.8439949158073,239,183,15,14,#DCE9F5,#F7FAFC,#E1ECF6,#F58C8E,#F8B089,Siena plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Siena plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
240,Cornell,Cornell,-1.22476110909358,-3.01832611984134,-4.24308722893492,5.20841717366175,-10.7589346871066,209,251,73.20951979,12,47,13,11,#F3F7FB,#DCE9F5,#E1ECF6,#FFE8CF,#DBDDBD,Cornell performs at a similar level against both good and bad teams.,Cornell performs at a similar level regardless of the pace of the game.
241,Southeast Missouri State,Southeast Missouri State,1.76853133529954,-6.04889472185836,-4.28036338655883,8.89441395113398,57.3322389269056,148,314,72.1972798906667,23,110,12,18,#FFF4E8,#BAD4EB,#E0ECF6,#FFD8C3,#F9A983,Southeast Missouri State performs at a similar level against both good and bad teams.,Southeast Missouri State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
242,Kennesaw State,Kennesaw State,-0.464552786612575,-3.82005503074334,-4.28460781735591,-16.161709228216,5.09728417835636,195,266,68.4038254065335,202,253,9,18,#FAFCFD,#D3E4F2,#E0ECF6,#ACD2D5,#EFE1B6,Kennesaw State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Kennesaw State performs at a similar level regardless of the pace of the game.
243,Harvard,Harvard,-5.09911820319963,0.77758795160701,-4.32153025159262,27.6680685839052,-21.7514198866741,291,164,69.220977596471,142,306,10,13,#CDE0F0,#FFFAF4,#E0ECF6,#F3878B,#C8D3BF,Harvard plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Harvard performs at a similar level regardless of the pace of the game.
244,Portland State,Portland State,-4.15116938010854,-0.250327952152652,-4.40149733226119,7.8638253606688,12.8630236233164,266,187,71.7513432952,37,324,12,17,#D6E6F3,#FCFDFE,#E0EBF6,#FFDCC7,#F1D9AF,Portland State performs at a similar level against both good and bad teams.,Portland State performs at a similar level regardless of the pace of the game.
245,Youngstown State,Youngstown State,1.1522068855026,-5.65797648496802,-4.50576959946542,9.98433823353654,14.7646089587692,162,308,68.1007240030318,217,160,17,15,#FFF8F0,#BFD7EC,#DFEBF5,#FFD3C0,#F1D7AD,Youngstown State performs at a similar level against both good and bad teams.,Youngstown State performs at a similar level regardless of the pace of the game.
246,Brown,Brown,-3.6068404818037,-0.915494980621668,-4.52233546242537,2.50143513482415,-0.99423008925874,257,207,69.6323427390453,114,350,11,16,#DCE9F4,#F4F8FC,#DFEBF5,#FFF4D8,#EDE6BC,Brown performs at a similar level against both good and bad teams.,Brown performs at a similar level regardless of the pace of the game.
247,Indiana State,Indiana State,-4.76602314814366,0.210482720144597,-4.55554042799906,32.5477696002478,9.44424198222957,282,175,70.6711717815667,67,117,8,20,#D0E2F1,#FFFDFC,#DFEBF5,#EB727D,#F0DCB2,Indiana State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Indiana State performs at a similar level regardless of the pace of the game.
248,Ball State,Ball State,-0.983227797412609,-3.59989931147423,-4.58312710888684,8.28114150784909,3.47307364440813,205,263,71.5534260632933,42,71,13,17,#F5F9FC,#D6E5F3,#DEEBF5,#FFDBC5,#EFE3B8,Ball State performs at a similar level against both good and bad teams.,Ball State performs at a similar level regardless of the pace of the game.
249,Rider,Rider,-3.24261661858056,-1.35175140080304,-4.5943680193836,34.870033934249,-37.3115808550339,254,219,68.8764479121638,168,250,13,19,#DFEBF5,#EFF5FA,#DEEBF5,#E76877,#ACC4C1,Rider plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Rider plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
250,Elon,Elon,-2.34263724694102,-2.78917378079571,-5.13181102773673,-12.6643293194396,26.5351200066618,242,246,67.5863728988375,248,230,9,22,#E8F0F8,#DFEBF5,#DBE8F4,#BEDBD7,#F4CAA1,Elon performs at a similar level against both good and bad teams.,Elon plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
251,Loyola Maryland,Loyola Maryland,-5.08482909373068,-0.3945418011246,-5.47937089485528,37.397259809027,-24.630947781493,290,189,66.7715591002467,291,67,13,16,#CDE0F0,#FAFCFD,#D8E7F3,#E35D70,#C2D0BF,Loyola Maryland plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Loyola Maryland plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
252,Hartford,Hartford,-0.274253220894525,-5.35797967983121,-5.63223290072574,22.1603806228373,-38.7487303800743,191,300,68.3765983283074,206,174,12,20,#FCFDFE,#C2D9ED,#D7E6F3,#FC9F9A,#A9C3C2,Hartford plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Hartford plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
253,High Point,High Point,-3.88390051138669,-1.76453592930175,-5.64843644068845,-9.36647991162832,2.73664743172256,260,225,68.245549481436,213,189,11,18,#D9E7F4,#EBF2F9,#D7E6F3,#CFE5D9,#EFE4B9,High Point performs at a similar level against both good and bad teams.,High Point performs at a similar level regardless of the pace of the game.
254,Tennessee Tech,Tennessee Tech,-2.13099687946995,-3.56215151094396,-5.69314839041391,2.38423956396919,19.0481748514885,235,262,71.1455648177667,53,238,9,21,#EAF2F9,#D6E6F3,#D7E6F3,#FFF4D8,#F2D2A9,Tennessee Tech performs at a similar level against both good and bad teams.,Tennessee Tech performs at a similar level regardless of the pace of the game.
255,The Citadel,The Citadel,-0.615850373622952,-5.33131842200956,-5.94716879563251,2.55180773589431,-13.4022379543527,198,299,71.6721138835333,40,341,10,18,#F9FBFD,#C2D9ED,#D5E5F2,#FFF3D7,#D7DABE,The Citadel performs at a similar level against both good and bad teams.,The Citadel performs at a similar level regardless of the pace of the game.
256,Howard,Howard,-2.81313209600413,-3.13551868862181,-5.94865078462593,46.4052423506319,-18.0649655760734,249,254,71.7330506374,39,121,13,13,#E3EEF7,#DBE9F4,#D5E5F2,#CB3A5A,#CED6BE,Howard plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Howard performs at a similar level regardless of the pace of the game.
257,Georgia Southern,Georgia Southern,-6.12686930254524,0.147198262134555,-5.97967104041069,5.33392137736943,-19.5618404158824,311,177,67.8305847163599,240,231,10,16,#C3DAED,#FFFEFC,#D5E5F2,#FFE7CF,#CBD5BF,Georgia Southern performs at a similar level against both good and bad teams.,Georgia Southern performs at a similar level regardless of the pace of the game.
258,Northeastern,Northeastern,-4.32727974875447,-1.73748953551291,-6.06476928426738,29.4810183341981,-3.68856830699126,274,224,65.9763049934667,327,54,9,22,#D5E5F2,#EBF2F9,#D4E4F2,#F07F86,#E8E3BC,Northeastern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northeastern performs at a similar level regardless of the pace of the game.
259,Illinois-Chicago,Illinois-Chicago,-2.01788038878504,-4.22125682497185,-6.23913721375689,19.3190659693531,25.3578274184522,232,278,70.370180360074,82,335,13,16,#EBF2F9,#CFE1F1,#D3E3F2,#FFABA2,#F3CBA3,Illinois-Chicago plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Illinois-Chicago performs at a similar level regardless of the pace of the game.
260,Western Illinois,Western Illinois,-2.14743908486281,-4.15599976648188,-6.30343885134468,25.951709756576,37.1744171848086,237,275,71.8112556479333,34,167,14,16,#EAF2F8,#D0E2F1,#D2E3F2,#F68E8F,#F6BF97,Western Illinois plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Western Illinois plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
261,Georgia,Georgia,1.53698480035129,-7.96076145305138,-6.42377665270009,59.3410335116007,5.9152361427278,156,341,69.964965712866,97,237,6,26,#FFF6EB,#A5C7E5,#D1E3F1,#9D0A40,#F0E0B6,Georgia plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Georgia performs at a similar level regardless of the pace of the game.
262,Bowling Green,Bowling Green,1.02154394024806,-7.57519648270842,-6.55365254246036,-41.8224183706529,-5.10339674062918,164,336,73.8891258386667,3,164,11,18,#FFF9F1,#A9CAE6,#D1E2F1,#5883B9,#E5E2BC,Bowling Green plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Bowling Green performs at a similar level regardless of the pace of the game.
263,Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,-5.90892394886303,-0.892082336413935,-6.80100628527697,11.5374484078814,-34.1119337661855,309,206,70.6671336661493,68,355,19,12,#C5DBEE,#F4F8FC,#CFE1F1,#FFCCBB,#B1C7C1,Texas A&M-Corpus Christi performs at a similar level against both good and bad teams.,Texas A&M-Corpus Christi plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
264,Presbyterian,Presbyterian,-5.51030673873935,-1.29140542562751,-6.80171216436686,-17.9090506339821,-37.9014970357573,300,217,65.893917708,329,215,9,20,#C9DEEF,#F0F5FA,#CFE1F1,#A4CDD4,#ABC4C1,Presbyterian plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Presbyterian plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
265,Merrimack,Merrimack,-6.07712215698947,-0.775045922314523,-6.85216807930399,-6.54453436829293,26.4729864048894,310,203,64.064844504,353,333,13,16,#C4DAEE,#F6F9FC,#CEE1F1,#DDECDB,#F4CAA1,Merrimack performs at a similar level against both good and bad teams.,Merrimack plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
266,North Florida,North Florida,-4.60511951666445,-2.29793520096748,-6.90305471763193,2.08478866224746,59.2068830584177,277,233,69.6694755408747,113,83,8,20,#D2E3F2,#E5EEF7,#CEE1F1,#FFF5D9,#FAA781,North Florida performs at a similar level against both good and bad teams.,North Florida plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
267,Tennessee State,Tennessee State,-3.99010876637926,-2.95216990755797,-6.94227867393723,-2.7136331289316,-2.63494840321827,262,250,68.761832906272,178,182,12,18,#D8E7F3,#DDEAF5,#CEE0F0,#F1F7DE,#EAE4BC,Tennessee State performs at a similar level against both good and bad teams.,Tennessee State performs at a similar level regardless of the pace of the game.
268,Lipscomb,Lipscomb,-1.48161461383149,-5.52193258426379,-7.00354719809528,7.90648492420456,-43.9122759983322,217,307,71.2030636648973,49,218,11,19,#F0F6FA,#C0D8ED,#CDE0F0,#FFDCC6,#A0BEC2,Lipscomb performs at a similar level against both good and bad teams.,Lipscomb plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
269,Radford,Radford,-5.70903674265117,-1.32099361483766,-7.03003035748883,-2.44598975153916,38.7381811442672,303,218,66.2588912729267,319,179,9,18,#C7DCEF,#F0F5FA,#CDE0F0,#F2F8DE,#F6BD95,Radford performs at a similar level against both good and bad teams.,Radford plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
270,Manhattan,Manhattan,-2.6197938792359,-4.41859569353827,-7.03838957277417,-9.13377919271824,28.2964741786388,246,282,69.7264078560479,110,197,14,15,#E5EFF7,#CDE0F0,#CDE0F0,#D0E5D9,#F4C8A0,Manhattan performs at a similar level against both good and bad teams.,Manhattan plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
271,South Florida,South Florida,-10.7080878694023,3.66686195308939,-7.04122591631295,47.1236159901026,28.3268409166556,351,96,66.711423104748,294,171,8,23,#97BEE1,#FFE8CB,#CDE0F0,#C93759,#F4C8A0,South Florida plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,South Florida plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
272,Albany,Albany,-7.9319572967988,0.836137652457338,-7.09581964434146,23.1023317610079,-66.2293425675516,330,162,67.1096284499867,270,353,13,18,#B2CFE8,#FFF9F3,#CDE0F0,#FB9A97,#78AAC6,Albany plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Albany plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
273,Lehigh,Lehigh,-2.92366478457623,-4.19168822743937,-7.11535301201559,26.5083666344182,65.9967352404551,251,277,69.7716143592767,106,271,12,19,#E2EDF6,#CFE1F1,#CDE0F0,#F58C8E,#FBA07B,Lehigh plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Lehigh plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
274,South Carolina Upstate,South Carolina Upstate,-2.01773697097027,-5.27309429547649,-7.29083126644676,-22.3383463840384,-7.0595541841312,231,298,70.5186536808947,75,331,13,17,#EBF2F9,#C3DAED,#CBDFF0,#8FC0D0,#E2E0BD,South Carolina Upstate plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Carolina Upstate performs at a similar level regardless of the pace of the game.
275,Louisiana-Monroe,Louisiana-Monroe,-1.87597972221724,-5.45573112965388,-7.33171085187112,-33.2370081003419,18.6078995959378,226,305,69.1679179075097,149,235,10,18,#ECF3F9,#C1D8ED,#CBDFF0,#709EC3,#F2D3A9,Louisiana-Monroe plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Louisiana-Monroe performs at a similar level regardless of the pace of the game.
276,Binghamton,Binghamton,-5.19164584293121,-2.14812478103857,-7.33977062396978,-24.4762022856669,46.8582679385312,293,230,68.7549410677725,179,316,10,17,#CCDFF0,#E6F0F8,#CBDFF0,#89B9CE,#F7B48D,Binghamton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Binghamton plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
277,Pepperdine,Pepperdine,-4.35443109687969,-3.09752482891144,-7.45195592579113,6.20888434708834,-14.8423349841815,275,253,71.8199812402667,33,123,6,25,#D4E4F2,#DCE9F4,#CADEEF,#FFE4CC,#D4D9BE,Pepperdine performs at a similar level against both good and bad teams.,Pepperdine performs at a similar level regardless of the pace of the game.
278,Canisius,Canisius,-5.02813689126233,-2.4604272961871,-7.48856418744943,52.6533507548278,9.99750419535594,287,239,69.9487828963707,100,135,10,21,#CEE0F0,#E3EDF6,#CADEEF,#B5234D,#F0DCB2,Canisius plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Canisius performs at a similar level regardless of the pace of the game.
279,Florida International,Florida International,-4.04628713182969,-3.63775189443897,-7.68403902626866,7.11710411374446,31.4039122307876,264,264,68.3311701565369,208,95,13,18,#D7E6F3,#D6E5F3,#C9DDEF,#FFE0C9,#F4C59D,Florida International performs at a similar level against both good and bad teams.,Florida International plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
280,UC San Diego,UC San Diego,-1.12904006606657,-6.61489431863358,-7.74393438470014,4.60328847613383,32.1720799436377,207,320,69.19764858984,145,50,11,16,#F4F8FB,#B4D0E9,#C8DDEF,#FFEBD1,#F5C49C,UC San Diego performs at a similar level against both good and bad teams.,UC San Diego plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
281,Duquesne,Duquesne,-4.67297826782237,-3.09191380699451,-7.76489207481688,14.7241606363267,58.7845266602815,280,252,68.3718832447963,207,347,6,24,#D1E3F1,#DCE9F4,#C8DDEF,#FFBFB1,#FAA782,Duquesne plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Duquesne plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
282,New Orleans,New Orleans,-5.4039751224797,-2.52921425111079,-7.93318937359049,2.31584707358687,21.551380051775,298,241,73.4098712946667,7,8,15,14,#CADEEF,#E2EDF6,#C7DCEE,#FFF4D8,#F3CFA6,New Orleans performs at a similar level against both good and bad teams.,New Orleans performs at a similar level regardless of the pace of the game.
283,Morgan State,Morgan State,-5.57175629121544,-2.41645135683378,-7.98820764804922,-3.54648513542644,-59.0160280829495,301,237,72.840196474,17,35,9,15,#C9DDEF,#E3EEF7,#C7DCEE,#EDF5DD,#85B0C5,Morgan State performs at a similar level against both good and bad teams.,Morgan State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
284,Prairie View,Prairie View,-4.92524893520322,-3.13676758291971,-8.06201651812293,19.4702265813898,-18.0235013174505,286,255,71.9102187196,28,150,8,19,#CFE1F1,#DBE9F4,#C6DCEE,#FFAAA2,#CED6BE,Prairie View plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Prairie View performs at a similar level regardless of the pace of the game.
285,Utah Tech,Utah Tech,-7.5174683072144,-0.555606208930692,-8.07307451614509,-11.6570544711826,-26.2157093448147,327,196,73.1035929393333,14,78,9,18,#B6D2E9,#F8FBFD,#C6DBEE,#C3DED8,#C0CEC0,Utah Tech performs at a similar level against both good and bad teams.,Utah Tech plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
286,Army,Army,-5.25940299828092,-2.83448386904318,-8.09388686732409,17.5930606391875,-38.3457611454617,295,248,70.5908411294622,74,15,13,16,#CCDFF0,#DFEBF5,#C6DBEE,#FFB2A8,#AAC3C1,Army plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Army plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
287,Cal State Bakersfield,Cal State Bakersfield,-4.14117128242635,-4.00786592087019,-8.14903720329654,26.1629336481706,-36.4677372478928,265,269,66.1356172503333,323,220,6,19,#D6E6F3,#D1E3F1,#C5DBEE,#F68D8F,#ADC5C1,Cal State Bakersfield plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Cal State Bakersfield plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
288,Pacific,Pacific,-5.46157054639526,-2.7919371892504,-8.25350773564566,2.35769367676818,-25.6360245311998,299,247,69.1120980649376,152,112,6,22,#CADEEF,#DFEBF5,#C5DBEE,#FFF4D8,#C1CFBF,Pacific performs at a similar level against both good and bad teams.,Pacific plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
